Month,Day ,Hour,AmbTemp (K),SolarAz(Deg),ZenithAng(Deg),GHZ,NIP,Airmass,,Production/W,Power
10,7,22,299.15,128.9,138.58,0,0,0,,0,0
10,7,23,298.05,149.78,146.67,0,0,0,,0,0
10,7,24,294.75,177.76,150.18,0,0,0,,0,0
10,8,1,294.75,-153.53,147.57,0,0,0,,0,0
10,8,2,295.85,-131.49,140.03,0,0,0,,0,0
10,8,3,293.05,-116.02,129.79,0,0,0,,0,0
10,8,4,294.15,-104.51,118.25,0,0,0,,0,0
10,8,5,294.15,-95.03,106.14,0,0,0,,0,0
10,8,6,293.05,-86.38,93.85,0,0,0,,0,0
10,8,7,295.85,-77.69,81.68,109,400,3.584859301,,0.113828734,28.45718347
10,8,8,299.75,-68.15,69.93,304,567,2.491186332,,0.351489261,87.87231534
10,8,9,303.05,-56.8,59.03,488,702,1.866511934,,0.555978138,138.9945345
10,8,10,305.25,-42.44,49.64,618,709,1.526975118,,0.679370344,169.8425861
10,8,11,307.45,-23.92,42.89,750,823,1.359118397,,0.800927359,200.2318398
10,8,12,309.15,-1.67,40.15,779,824,1.304561772,,0.819123849,204.7809623
10,8,13,309.75,20.88,42.24,735,801,1.34554374,,0.77655786,194.1394651
10,8,14,310.85,39.99,48.53,619,739,1.495667535,,0.663390969,165.8477421
10,8,15,311.95,54.87,57.63,513,811,1.806201861,,0.563857454,140.9643634
10,8,16,311.35,66.55,68.38,321,668,2.383035198,,0.359375996,89.84399905
10,8,17,310.25,76.26,80.05,0,0,0,,0,0
10,8,18,308.05,84.99,92.19,0,0,0,,0,0
10,8,19,305.25,93.56,104.5,0,0,0,,0,0
10,8,20,301.95,102.82,116.68,0,0,0,,0,0
10,8,21,299.75,113.9,128.37,0,0,0,,0,0
10,8,22,298.05,128.6,138.92,0,0,0,,0,0
10,8,23,296.95,149.6,147.05,0,0,0,,0,0
10,8,24,296.35,177.88,150.57,0,0,0,,0,0
10,9,1,294.75,-153.14,147.9,0,0,0,,0,0
10,9,2,294.15,-131.03,140.29,0,0,0,,0,0
10,9,3,292.45,-115.59,130,0,0,0,,0,0
10,9,4,293.05,-104.11,118.43,0,0,0,,0,0
10,9,5,292.45,-94.66,106.31,0,0,0,,0,0
10,9,6,292.45,-86.02,94.02,0,0,0,,0,0
10,9,7,293.55,-77.33,81.86,96,314,3.605949727,,0.100667202,25.16680058
10,9,8,298.05,-67.79,70.13,317,661,2.50567643,,0.377701279,94.42531966
10,9,9,301.35,-56.43,59.26,482,702,1.876792074,,0.558150145,139.5375362
10,9,10,304.15,-42.08,49.93,640,785,1.535421346,,0.713285887,178.3214718
10,9,11,306.95,-23.64,43.23,756,865,1.366383,,0.815008309,203.7520772
10,9,12,308.55,-1.55,40.53,749,728,1.311721015,,0.790183154,197.5457885
10,9,13,310.85,20.8,42.63,754,880,1.353639569,,0.796974664,199.2436659
10,9,14,311.35,39.8,48.89,633,819,1.505646722,,0.683443682,170.8609205
10,9,15,311.35,54.62,57.96,492,730,1.820073856,,0.542053389,135.5133472
10,9,16,310.25,66.28,68.68,334,733,2.403404402,,0.380748077,95.18701925
10,9,17,309.15,75.98,80.33,0,0,0,,0,0
10,9,18,307.45,84.71,92.47,0,0,0,,0,0
10,9,19,306.95,93.27,104.77,0,0,0,,0,0
10,9,20,304.75,102.52,116.96,0,0,0,,0,0
10,9,21,303.55,113.58,128.67,0,0,0,,0,0
10,9,22,301.35,128.3,139.26,0,0,0,,0,0
10,9,23,299.75,149.41,147.43,0,0,0,,0,0
10,9,24,301.95,177.99,150.96,0,0,0,,0,0
10,10,1,299.75,-152.75,148.24,0,0,0,,0,0
10,10,2,298.05,-130.57,140.55,0,0,0,,0,0
10,10,3,298.05,-115.15,130.2,0,0,0,,0,0
10,10,4,295.85,-103.71,118.61,0,0,0,,0,0
10,10,5,294.75,-94.29,106.47,0,0,0,,0,0
10,10,6,294.15,-85.67,94.18,0,0,0,,0,0
10,10,7,295.85,-76.98,82.03,104,387,3.626003067,,0.111822967,27.95574178
10,10,8,298.05,-67.43,70.33,290,566,2.520291748,,0.345559989,86.38999713
10,10,9,301.35,-56.07,59.5,492,742,1.887634132,,0.573974204,143.4935509
10,10,10,301.95,-41.73,50.21,646,844,1.543683889,,0.736473131,184.1182827
10,10,11,303.05,-23.36,43.57,750,859,1.373762529,,0.830702614,207.6756535
10,10,12,303.55,-1.44,40.92,743,722,1.31920098,,0.81032272,202.5806799
10,10,13,304.15,20.73,43.02,716,741,1.361882581,,0.784801462,196.2003656
10,10,14,304.15,39.6,49.25,600,715,1.515792552,,0.674869898,168.7174746
10,10,15,304.75,54.38,58.29,493,756,1.834155754,,0.568697129,142.1742823
10,10,16,304.75,66.01,68.98,328,757,2.424040828,,0.391409748,97.852437
10,10,17,303.55,75.71,80.62,0,0,0,,0,0
10,10,18,301.95,84.43,92.74,0,0,0,,0,0
10,10,19,300.25,92.99,105.05,0,0,0,,0,0
10,10,20,297.45,102.21,117.25,0,0,0,,0,0
10,10,21,296.35,113.26,128.97,0,0,0,,0,0
10,10,22,295.25,127.99,139.59,0,0,0,,0,0
10,10,23,294.75,149.22,147.81,0,0,0,,0,0
10,10,24,293.05,178.1,151.35,0,0,0,,0,0
10,11,1,294.75,-152.36,148.57,0,0,0,,0,0
10,11,2,292.45,-130.11,140.81,0,0,0,,0,0
10,11,3,290.85,-114.72,130.41,0,0,0,,0,0
10,11,4,291.95,-103.32,118.79,0,0,0,,0,0
10,11,5,291.35,-93.92,106.64,0,0,0,,0,0
10,11,6,290.85,-85.31,94.35,0,0,0,,0,0
10,11,7,291.35,-76.63,82.21,103,441,3.647379203,,0.120500521,30.12513035
10,11,8,296.35,-67.07,70.53,307,671,2.535033187,,0.37733683,94.33420742
10,11,9,299.15,-55.71,59.73,512,835,1.898135701,,0.611999428,152.9998571
10,11,10,300.85,-41.39,50.5,634,815,1.552354391,,0.72983612,182.45903
10,11,11,303.05,-23.09,43.91,733,823,1.381258758,,0.81490631,203.7265775
10,11,12,304.15,-1.33,41.3,755,800,1.326620289,,0.828433039,207.1082598
10,11,13,304.75,20.66,43.4,729,820,1.370058289,,0.803977854,200.9944635
10,11,14,305.25,39.41,49.61,608,758,1.526107781,,0.68461859,171.1546474
10,11,15,305.25,54.13,58.62,487,750,1.848450559,,0.563373048,140.843262
10,11,16,305.85,65.75,69.29,331,746,2.445649028,,0.392857924,98.21448088
10,11,17,304.15,75.44,80.9,0,0,0,,0,0
10,11,18,302.45,84.15,93.01,0,0,0,,0,0
10,11,19,300.85,92.69,105.31,0,0,0,,0,0
10,11,20,300.25,101.91,117.52,0,0,0,,0,0
10,11,21,298.05,112.94,129.27,0,0,0,,0,0
10,11,22,298.55,127.68,139.93,0,0,0,,0,0
10,11,23,297.45,149.02,148.18,0,0,0,,0,0
10,11,24,297.45,178.21,151.73,0,0,0,,0,0
10,12,1,296.35,-151.96,148.9,0,0,0,,0,0
10,12,2,293.05,-129.65,141.07,0,0,0,,0,0
10,12,3,293.05,-114.29,130.62,0,0,0,,0,0
10,12,4,294.75,-102.93,118.96,0,0,0,,0,0
10,12,5,294.75,-93.55,106.8,0,0,0,,0,0
10,12,6,293.55,-84.96,94.51,0,0,0,,0,0
10,12,7,298.55,-76.28,82.39,107,526,3.6689033,,0.125975874,31.4939684
10,12,8,301.95,-66.72,70.73,319,776,2.549901652,,0.389782489,97.44562222
10,12,9,303.55,-55.36,59.97,491,777,1.909211133,,0.574816381,143.7040952
10,12,10,304.15,-41.05,50.79,656,891,1.561141244,,0.746283144,186.570786
10,12,11,305.25,-22.83,44.25,774,955,1.388873496,,0.855371473,213.8428683
10,12,12,306.35,-1.23,41.68,804,927,1.334171258,,0.873933481,218.4833702
10,12,13,306.95,20.58,43.79,730,777,1.378599592,,0.792196845,198.0492112
10,12,14,307.45,39.22,49.97,636,869,1.536595207,,0.714396667,178.5991668
10,12,15,307.45,53.88,58.94,481,738,1.862518388,,0.552016097,138.0040243
10,12,16,307.45,65.49,69.58,324,735,2.466127263,,0.384089692,96.022423
10,12,17,306.95,75.17,81.18,0,0,0,,0,0
10,12,18,304.15,83.87,93.28,0,0,0,,0,0
10,12,19,303.05,92.4,105.58,0,0,0,,0,0
10,12,20,301.95,101.6,117.8,0,0,0,,0,0
10,12,21,301.35,112.61,129.57,0,0,0,,0,0
10,12,22,299.15,127.36,140.25,0,0,0,,0,0
10,12,23,296.35,148.82,148.55,0,0,0,,0,0
10,12,24,296.95,178.32,152.12,0,0,0,,0,0
10,13,1,295.85,-151.56,149.22,0,0,0,,0,0
10,13,2,294.15,-129.19,141.32,0,0,0,,0,0
10,13,3,293.55,-113.86,130.82,0,0,0,,0,0
10,13,4,291.95,-102.53,119.14,0,0,0,,0,0
10,13,5,291.35,-93.19,106.97,0,0,0,,0,0
10,13,6,291.35,-84.61,94.68,0,0,0,,0,0
10,13,7,294.15,-75.94,82.57,100,468,3.690576056,,0.121170011,30.29250266
10,13,8,296.95,-66.38,70.93,310,736,2.564898053,,0.390258818,97.56470439
10,13,9,299.15,-55.01,60.21,491,788,1.920407536,,0.592724528,148.1811319
10,13,10,301.95,-40.72,51.07,667,933,1.56973695,,0.772659077,193.1647692
10,13,11,305.25,-22.58,44.6,768,955,1.396837923,,0.853132894,213.2832234
10,13,12,305.85,-1.13,42.06,798,963,1.341856137,,0.878135841,219.5339602
10,13,13,307.45,20.5,44.17,762,954,1.387071035,,0.837789604,209.4474011
10,13,14,308.05,39.02,50.33,650,925,1.54725767,,0.732317034,183.0792585
10,13,15,309.75,53.64,59.26,498,848,1.876792074,,0.573572193,143.3930482
10,13,16,307.45,65.22,69.88,317,739,2.487583267,,0.380241463,95.06036568
10,13,17,307.45,74.9,81.45,0,0,0,,0,0
10,13,18,304.75,83.59,93.54,0,0,0,,0,0
10,13,19,304.15,92.11,105.84,0,0,0,,0,0
10,13,20,302.45,101.29,118.07,0,0,0,,0,0
10,13,21,303.05,112.29,129.85,0,0,0,,0,0
10,13,22,300.25,127.04,140.58,0,0,0,,0,0
10,13,23,301.95,148.6,148.92,0,0,0,,0,0
10,13,24,298.55,178.43,152.5,0,0,0,,0,0
10,14,1,300.25,-151.16,149.55,0,0,0,,0,0
10,14,2,298.05,-128.73,141.57,0,0,0,,0,0
10,14,3,295.85,-113.43,131.02,0,0,0,,0,0
10,14,4,296.35,-102.14,119.32,0,0,0,,0,0
10,14,5,295.85,-92.83,107.13,0,0,0,,0,0
10,14,6,295.85,-84.27,94.85,0,0,0,,0,0
10,14,7,298.05,-75.6,82.75,88,370,3.712398163,,0.104363421,26.09085529
10,14,8,301.95,-66.04,71.14,300,653,2.58078296,,0.364915656,91.22891389
10,14,9,303.55,-54.67,60.45,470,701,1.931726142,,0.552176126,138.0440314
10,14,10,304.75,-40.4,51.36,617,767,1.578757002,,0.701017012,175.2542529
10,14,11,305.25,-22.33,44.94,704,740,1.404698845,,0.777953027,194.4882567
10,14,12,306.95,-1.04,42.44,762,818,1.349677221,,0.829695214,207.4238035
10,14,13,306.35,20.43,44.55,680,656,1.395692263,,0.743540318,185.8850796
10,14,14,307.45,38.83,50.68,644,888,1.557794506,,0.728173326,182.0433315
10,14,15,307.45,53.4,59.58,492,829,1.891274444,,0.576183132,144.0457831
10,14,16,306.35,64.96,70.17,321,771,2.508589447,,0.39145274,97.86318495
10,14,17,305.25,74.63,81.72,0,0,0,,0,0
10,14,18,302.45,83.32,93.81,0,0,0,,0,0
10,14,19,300.85,91.82,106.1,0,0,0,,0,0
10,14,20,298.05,100.98,118.33,0,0,0,,0,0
10,14,21,295.85,111.95,130.14,0,0,0,,0,0
10,14,22,294.15,126.71,140.9,0,0,0,,0,0
10,14,23,295.25,148.38,149.28,0,0,0,,0,0
10,14,24,292.45,178.53,152.87,0,0,0,,0,0
10,15,1,292.45,-150.76,149.87,0,0,0,,0,0
10,15,2,291.95,-128.26,141.82,0,0,0,,0,0
10,15,3,289.15,-113,131.23,0,0,0,,0,0
10,15,4,291.35,-101.76,119.49,0,0,0,,0,0
10,15,5,288.55,-92.47,107.3,0,0,0,,0,0
10,15,6,288.55,-83.93,95.02,0,0,0,,0,0
10,15,7,291.35,-75.26,82.93,87,386,3.734370315,,0.10952972,27.38243005
10,15,8,295.85,-65.7,71.34,304,696,2.596044478,,0.387579061,96.89476524
10,15,9,298.05,-54.33,60.69,480,782,1.943168189,,0.590413625,147.6034062
10,15,10,300.25,-40.09,51.65,623,826,1.587898029,,0.733944927,183.4862318
10,15,11,302.45,-22.09,45.28,739,901,1.412683938,,0.841839731,210.4599328
10,15,12,304.75,-0.95,42.81,738,788,1.35742559,,0.819285412,204.821353
10,15,13,306.35,20.34,44.92,706,778,1.40423302,,0.781833228,195.458307
10,15,14,307.45,38.64,51.03,604,802,1.568502211,,0.686578546,171.6446366
10,15,15,307.45,53.15,59.9,439,581,1.905968357,,0.502904054,125.7260135
10,15,16,306.95,64.7,70.46,283,609,2.52985928,,0.340941926,85.23548153
10,15,17,304.75,74.36,81.99,0,0,0,,0,0
10,15,18,303.05,83.04,94.06,0,0,0,,0,0
10,15,19,299.75,91.53,106.35,0,0,0,,0,0
10,15,20,301.95,100.67,118.59,0,0,0,,0,0
10,15,21,299.15,111.62,130.42,0,0,0,,0,0
10,15,22,298.55,126.38,141.21,0,0,0,,0,0
10,15,23,295.85,148.15,149.64,0,0,0,,0,0
10,15,24,295.25,178.63,153.25,0,0,0,,0,0
10,16,1,296.95,-150.36,150.19,0,0,0,,0,0
10,16,2,296.35,-127.8,142.07,0,0,0,,0,0
10,16,3,295.85,-112.57,131.43,0,0,0,,0,0
10,16,4,295.85,-101.37,119.67,0,0,0,,0,0
10,16,5,294.75,-92.12,107.47,0,0,0,,0,0
10,16,6,293.05,-83.59,95.19,0,0,0,,0,0
10,16,7,296.35,-74.93,83.11,45,41,3.756493204,,0.03575382,8.938454971
10,16,8,296.35,-65.36,71.55,307,601,2.612209778,,0.381938617,95.48465417
10,16,9,300.85,-54,60.93,500,874,1.954734926,,0.613145472,153.2863679
10,16,10,303.05,-39.78,51.94,650,631,1.597161627,,0.725594171,181.3985427
10,16,11,304.75,-21.86,45.62,163,6,1.420795135,,0.145556349,36.3890872
10,16,12,305.25,-0.87,43.19,171,0,1.36552241,,0.150744007,37.68600163
10,16,13,305.85,20.26,45.29,160,0,1.412920694,,0.140356218,35.08905456
10,16,14,305.25,38.45,51.37,137,0,1.579070187,,0.120032669,30.00816732
10,16,15,305.85,52.91,60.21,100,0,1.920407536,,0.086153247,21.53831177
10,16,16,304.75,64.44,70.74,64,0,2.550648426,,0.052982715,13.2456788
10,16,17,303.05,74.09,82.26,0,0,0,,0,0
10,16,18,301.35,82.76,94.32,0,0,0,,0,0
10,16,19,301.35,91.24,106.61,0,0,0,,0,0
10,16,20,299.75,100.35,118.85,0,0,0,,0,0
10,16,21,299.15,111.28,130.7,0,0,0,,0,0
10,16,22,298.05,126.04,141.52,0,0,0,,0,0
10,16,23,296.95,147.92,150,0,0,0,,0,0
10,16,24,296.35,178.72,153.62,0,0,0,,0,0
10,17,1,295.25,-149.96,150.51,0,0,0,,0,0
10,17,2,294.75,-127.34,142.32,0,0,0,,0,0
10,17,3,294.15,-112.15,131.63,0,0,0,,0,0
10,17,4,294.75,-100.99,119.85,0,0,0,,0,0
10,17,5,293.55,-91.76,107.63,0,0,0,,0,0
10,17,6,293.05,-83.25,95.36,0,0,0,,0,0
10,17,7,295.25,-74.6,83.3,18,0,3.780009434,,0.011625163,2.906290847
10,17,8,296.35,-65.04,71.76,61,0,2.628520262,,0.052308166,13.07704147
10,17,9,298.55,-53.67,61.18,107,0,1.966917557,,0.095920335,23.98008383
10,17,10,299.15,-39.48,52.23,138,0,1.606549413,,0.124857453,31.21436314
10,17,11,299.15,-21.64,45.95,163,0,1.428790223,,0.148200539,37.05013467
10,17,12,300.85,-0.79,43.56,171,0,1.373543827,,0.154302739,38.5756848
10,17,13,300.85,20.18,45.66,161,0,1.421757775,,0.145048952,36.26223806
10,17,14,301.95,38.26,51.72,619,729,1.590122787,,0.717711952,179.427988
10,17,15,301.35,52.67,60.52,481,839,1.935050599,,0.594589509,148.6473772
10,17,16,300.85,64.18,71.02,289,710,2.571688415,,0.372842577,93.21064421
10,17,17,299.15,73.82,82.52,0,0,0,,0,0
10,17,18,298.05,82.48,94.57,0,0,0,,0,0
10,17,19,296.95,90.94,106.85,0,0,0,,0,0
10,17,20,296.35,100.04,119.1,0,0,0,,0,0
10,17,21,295.85,110.95,130.97,0,0,0,,0,0
10,17,22,294.75,125.69,141.83,0,0,0,,0,0
10,17,23,294.15,147.67,150.35,0,0,0,,0,0
10,17,24,293.55,178.81,153.99,0,0,0,,0,0
10,18,1,294.15,-149.56,150.83,0,0,0,,0,0
10,18,2,293.05,-126.88,142.57,0,0,0,,0,0
10,18,3,291.95,-111.73,131.83,0,0,0,,0,0
10,18,4,293.05,-100.61,120.02,0,0,0,,0,0
10,18,5,292.45,-91.42,107.8,0,0,0,,0,0
10,18,6,290.85,-82.92,95.53,0,0,0,,0,0
10,18,7,292.45,-74.28,83.48,86,459,3.802444336,,0.117606064,29.4015159
10,18,8,295.85,-64.71,71.97,275,622,2.644976998,,0.358002764,89.50069106
10,18,9,297.45,-53.35,61.42,458,723,1.978742783,,0.571720729,142.9301824
10,18,10,299.15,-39.18,52.52,584,637,1.616063021,,0.686604129,171.6510323
10,18,11,300.25,-21.42,46.29,425,131,1.437155698,,0.449681922,112.4204805
10,18,12,301.35,-0.72,43.92,671,560,1.381481021,,0.755304736,188.8261841
10,18,13,301.35,20.09,46.03,591,426,1.430746799,,0.66342595,165.8564874
10,18,14,300.25,38.07,52.06,613,791,1.601031073,,0.729206296,182.3015739
10,18,15,299.75,52.43,60.83,474,833,1.949900219,,0.595011034,148.7527585
10,18,16,298.55,63.92,71.3,293,750,2.592981746,,0.387865354,96.96633849
10,18,17,297.45,73.55,82.78,51,399,3.71604975,,0.079684019,19.92100464
10,18,18,296.95,82.2,94.81,0,0,0,,0,0
10,18,19,296.35,90.65,107.09,0,0,0,,0,0
10,18,20,295.85,99.72,119.35,0,0,0,,0,0
10,18,21,294.75,110.6,131.23,0,0,0,,0,0
10,18,22,294.15,125.34,142.13,0,0,0,,0,0
10,18,23,293.55,147.42,150.7,0,0,0,,0,0
10,18,24,293.05,178.9,154.36,0,0,0,,0,0
10,19,1,293.55,-149.15,151.14,0,0,0,,0,0
10,19,2,293.05,-126.43,142.81,0,0,0,,0,0
10,19,3,293.55,-111.31,132.03,0,0,0,,0,0
10,19,4,293.05,-100.24,120.2,0,0,0,,0,0
10,19,5,292.45,-91.07,107.97,0,0,0,,0,0
10,19,6,293.05,-82.59,95.7,0,0,0,,0,0
10,19,7,293.05,-73.95,83.67,82,296,3.826291447,,0.099440979,24.86024472
10,19,8,294.75,-64.39,72.18,196,187,2.661581055,,0.226200161,56.5500403
10,19,9,295.85,-53.04,61.66,422,486,1.990696549,,0.513389654,128.3474136
10,19,10,298.05,-38.9,52.81,451,295,1.625704104,,0.516615209,129.1538022
10,19,11,299.15,-21.21,46.63,186,6,1.445653208,,0.171745008,42.93625194
10,19,12,299.75,-0.65,44.29,159,0,1.389777224,,0.144053798,36.01344941
10,19,13,300.25,20,46.39,212,0,1.439641168,,0.193713515,48.42837876
10,19,14,299.75,37.88,52.39,172,0,1.611782635,,0.156623873,39.15596818
10,19,15,299.75,52.19,61.13,70,0,1.96447003,,0.0615174,15.37935011
10,19,16,300.25,63.66,71.58,77,0,2.614530933,,0.065720459,16.43011481
10,19,17,299.75,73.28,83.03,13,0,3.746642155,,0.008312091,2.07802265
10,19,18,299.15,81.92,95.05,0,0,0,,0,0
10,19,19,296.95,90.36,107.33,0,0,0,,0,0
10,19,20,296.95,99.41,119.59,0,0,0,,0,0
10,19,21,297.45,110.26,131.49,0,0,0,,0,0
10,19,22,296.95,124.98,142.42,0,0,0,,0,0
10,19,23,296.35,147.16,151.04,0,0,0,,0,0
10,19,24,295.25,178.98,154.73,0,0,0,,0,0
10,20,1,294.75,-148.75,151.45,0,0,0,,0,0
10,20,2,293.55,-125.97,143.06,0,0,0,,0,0
10,20,3,294.15,-110.9,132.23,0,0,0,,0,0
10,20,4,293.55,-99.87,120.37,0,0,0,,0,0
10,20,5,293.55,-90.73,108.14,0,0,0,,0,0
10,20,6,293.55,-82.27,95.87,0,0,0,,0,0
10,20,7,293.55,-73.64,83.85,63,149,3.849041264,,0.070671611,17.66790279
10,20,8,296.35,-64.08,72.39,278,588,2.678333507,,0.360495366,90.12384148
10,20,9,298.55,-52.73,61.91,487,838,2.003286459,,0.615052215,153.7630538
10,20,10,300.25,-38.62,53.1,583,495,1.635474336,,0.671170917,167.7927293
10,20,11,300.25,-21.01,46.96,122,0,1.454029008,,0.10942685,27.35671253
10,20,12,302.45,-0.59,44.65,116,0,1.397986228,,0.102770562,25.69264053
10,20,13,302.45,19.91,46.75,122,0,1.448684238,,0.108196749,27.0491872
10,20,14,296.95,37.69,52.72,110,0,1.622698301,,0.099959692,24.98992289
10,20,15,295.25,51.96,61.43,376,276,1.979238281,,0.441988051,110.4970127
10,20,16,295.85,63.41,71.85,44,0,2.635555178,,0.037450768,9.362691959
10,20,17,295.25,73.01,83.28,7,0,3.777526072,,0.004473309,1.118327268
10,20,18,294.15,81.65,95.29,0,0,0,,0,0
10,20,19,292.45,90.06,107.56,0,0,0,,0,0
10,20,20,293.05,99.09,119.83,0,0,0,,0,0
10,20,21,292.15,109.91,131.75,0,0,0,,0,0
10,20,22,291.95,124.62,142.71,0,0,0,,0,0
10,20,23,291.35,146.89,151.38,0,0,0,,0,0
10,20,24,291.35,179.06,155.09,0,0,0,,0,0
10,21,1,290.85,-148.35,151.76,0,0,0,,0,0
10,21,2,290.85,-125.52,143.3,0,0,0,,0,0
10,21,3,290.25,-110.48,132.42,0,0,0,,0,0
10,21,4,290.25,-99.5,120.55,0,0,0,,0,0
10,21,5,289.75,-90.39,108.31,0,0,0,,0,0
10,21,6,290.25,-81.95,96.04,0,0,0,,0,0
10,21,7,290.25,-73.33,84.04,47,57,3.873222313,,0,0
10,21,8,290.25,-63.77,72.6,43,0,2.695235429,,0.037401074,9.350268544
10,21,9,290.25,-52.43,62.16,76,0,2.016018701,,0.070116113,17.52902827
10,21,10,290.85,-38.34,53.39,99,0,1.64537541,,0.092424321,23.10608028
10,21,11,291.95,-20.82,47.3,227,6,1.462792765,,0.219062709,54.76567713
10,21,12,291.95,-0.53,45.01,116,0,1.406332621,,0.108363706,27.09092656
10,21,13,291.35,19.82,47.11,116,0,1.457878466,,0.10865249,27.16312251
10,21,14,290.85,37.5,53.05,97,0,1.633780526,,0.090514586,22.62864662
10,21,15,292.45,51.72,61.73,110,0,1.994207461,,0.101938473,25.48461822
10,21,16,292.45,63.15,72.12,236,289,2.656821943,,0.289365569,72.34139232
10,21,17,291.35,72.75,83.53,35,143,3.808703348,,0.050090892,12.5227229
10,21,18,290.85,81.37,95.52,0,0,0,,0,0
10,21,19,289.75,89.77,107.79,0,0,0,,0,0
10,21,20,289.75,98.77,120.06,0,0,0,,0,0
10,21,21,289.75,109.56,132,0,0,0,,0,0
10,21,22,288.55,124.26,143,0,0,0,,0,0
10,21,23,287.45,146.61,151.72,0,0,0,,0,0
10,21,24,286.95,179.14,155.45,0,0,0,,0,0
10,22,1,286.95,-147.95,152.07,0,0,0,,0,0
10,22,2,285.85,-125.06,143.54,0,0,0,,0,0
10,22,3,285.85,-110.07,132.62,0,0,0,,0,0
10,22,4,284.75,-99.13,120.72,0,0,0,,0,0
10,22,5,284.15,-90.05,108.47,0,0,0,,0,0
10,22,6,284.15,-81.63,96.22,0,0,0,,0,0
10,22,7,285.25,-73.02,84.23,78,467,3.897576027,,0,0
10,22,8,288.05,-63.47,72.81,276,723,2.7122879,,0.394934705,98.73367634
10,22,9,289.75,-52.13,62.4,476,866,2.028376923,,0.642690852,160.6727131
10,22,10,291.35,-38.08,53.68,627,920,1.655409037,,0.805566464,201.3916159
10,22,11,291.95,-20.63,47.63,727,948,1.471430957,,0.907100519,226.7751297
10,22,12,293.55,-0.48,45.37,745,957,1.414818668,,0.918959624,229.739906
10,22,13,294.75,19.73,47.46,715,943,1.466964593,,0.882131383,220.5328458
10,22,14,294.75,37.31,53.38,609,916,1.645031797,,0.774440656,193.6101641
10,22,15,295.85,51.48,62.02,457,824,2.008871024,,0.599951105,149.9877764
10,22,16,295.25,62.89,72.38,274,692,2.67753239,,0.377485615,94.37140365
10,22,17,294.15,72.48,83.77,38,335,3.838911232,,0,0
10,22,18,292.45,81.09,95.75,0,0,0,,0,0
10,22,19,291.35,89.47,108.02,0,0,0,,0,0
10,22,20,291.35,98.45,120.29,0,0,0,,0,0
10,22,21,290.25,109.21,132.25,0,0,0,,0,0
10,22,22,289.75,123.89,143.28,0,0,0,,0,0
10,22,23,288.05,146.33,152.05,0,0,0,,0,0
10,22,24,288.05,179.2,155.8,0,0,0,,0,0
10,23,1,286.95,-147.55,152.37,0,0,0,,0,0
10,23,2,286.35,-124.61,143.77,0,0,0,,0,0
10,23,3,286.35,-109.67,132.81,0,0,0,,0,0
10,23,4,285.25,-98.77,120.9,0,0,0,,0,0
10,23,5,285.25,-89.72,108.64,0,0,0,,0,0
10,23,6,284.75,-81.32,96.39,0,0,0,,0,0
10,23,7,286.95,-72.71,84.42,77,472,3.922103204,,0,0
10,23,8,289.15,-63.17,73.02,275,739,2.729492002,,0.396121149,99.03028727
10,23,9,290.85,-51.85,62.65,471,866,2.04139241,,0.636713284,159.178321
10,23,10,292.45,-37.82,53.97,615,919,1.665576948,,0.79204779,198.0119476
10,23,11,294.15,-20.45,47.96,721,948,1.480201362,,0.893431932,223.3579831
10,23,12,295.25,-0.44,45.72,745,939,1.423205066,,0.910542185,227.6355463
10,23,13,295.85,19.63,47.81,677,785,1.476198297,,0.823588277,205.8970692
10,23,14,296.35,37.12,53.7,603,917,1.656105941,,0.764819891,191.2049727
10,23,15,296.35,51.25,62.31,450,819,2.023726976,,0.593283984,148.320996
10,23,16,296.35,62.64,72.64,254,591,2.698471878,,0.344794072,86.19851808
10,23,17,295.85,72.22,84.01,34,279,3.869392794,,0,0
10,23,18,294.15,80.81,95.98,0,0,0,,0,0
10,23,19,292.45,89.18,108.24,0,0,0,,0,0
10,23,20,291.95,98.13,120.52,0,0,0,,0,0
10,23,21,291.35,108.86,132.49,0,0,0,,0,0
10,23,22,290.85,123.51,143.55,0,0,0,,0,0
10,23,23,289.15,146.03,152.38,0,0,0,,0,0
10,23,24,288.05,179.26,156.16,0,0,0,,0,0
10,24,1,288.05,-147.14,152.68,0,0,0,,0,0
10,24,2,287.45,-124.17,144.01,0,0,0,,0,0
10,24,3,286.95,-109.26,133.01,0,0,0,,0,0
10,24,4,286.95,-98.41,121.07,0,0,0,,0,0
10,24,5,286.95,-89.4,108.81,0,0,0,,0,0
10,24,6,286.95,-81.01,96.57,0,0,0,,0,0
10,24,7,287.45,-72.41,84.61,73,455,3.946804643,,0,0
10,24,8,289.75,-62.87,73.24,274,748,2.747679161,,0.397490239,99.3725597
10,24,9,291.35,-51.56,62.9,465,865,2.054554613,,0.631656944,157.9142359
10,24,10,293.05,-37.57,54.25,610,919,1.675523301,,0.787367461,196.8418652
10,24,11,295.25,-20.28,48.29,704,918,1.489105984,,0.87119307,217.7982675
10,24,12,296.95,-0.39,46.08,672,710,1.431973326,,0.807656061,201.9140152
10,24,13,297.45,19.54,48.15,690,907,1.485311744,,0.846823889,211.7059722
10,24,14,298.05,36.93,54.02,597,917,1.667343736,,0.754694595,188.6736487
10,24,15,298.55,51.01,62.59,452,839,2.038255369,,0.593263438,148.3158596
10,24,16,298.55,62.39,72.89,270,700,2.718823905,,0.372104056,93.02601401
